Sample,Assay,Well,Spot,Dilution,Concentration,Signal,Adjusted Signal,Mean,Adj. Sig. Mean,CV,% Recovery,% Recovery Mean,Calc. Concentration,Calc. Conc. Mean,Calc. Conc. CV
NBL_308_M2_Veh,IL-8,B01,6,2,,1386393,1386393,1386393,1386393,NaN,,,5912.791254,5912.791254,NaN
NBL_308_M2_Veh,TNF-α,B01,10,2,,6609,6609,6609,6609,NaN,,,21.36238978,21.36238978,NaN
NBL_310_M0_M1,Eotaxin,C02,1,4,,13113,13113,13113,13113,NaN,,,429.1756797,429.1756797,NaN
NBL_310_M0_M1,Eotaxin-3,C02,3,4,,866,866,866,866,NaN,,,43.41410971,43.41410971,NaN
NBL_310_M0_M1,IL-8,C02,7,4,,69505,69505,69505,69505,NaN,,,82564.04367,82564.04367,NaN
NBL_310_M0_M1,IP-10,C02,5,4,,1404021,1404021,1404021,1404021,NaN,,,323782.2744,NaN,NaN
NBL_310_M0_M1,MCP-1,C02,8,4,,1698657,1698657,1698657,1698657,NaN,,,9372.039978,9372.039978,NaN
NBL_310_M0_M1,MCP-4,C02,10,4,,1961,1961,1961,1961,NaN,,,44.93604467,44.93604467,NaN
NBL_310_M0_M1,MDC,C02,9,4,,9026,9026,9026,9026,NaN,,,507.4800339,507.4800339,NaN
NBL_310_M0_M1,MIP-1α,C02,6,4,,1537371,1537371,1537371,1537371,NaN,,,8266.581076,8266.581076,NaN
NBL_310_M0_M1,MIP-1β,C02,2,4,,1644333,1644333,1644333,1644333,NaN,,,7021.643873,7021.643873,NaN
NBL_310_M0_M1,TARC,C02,4,4,,15389,15389,15389,15389,NaN,,,107.1548994,107.1548994,NaN
NBL_310_M0_M1,GM-CSF,C02,1,2,,3800,3800,3800,3800,NaN,,,15.87176011,15.87176011,NaN
NBL_310_M0_M1,IL-12p40,C02,5,2,,293236,293236,293236,293236,NaN,,,5843.070314,5843.070314,NaN
NBL_310_M0_M1,IL-15,C02,6,2,,1338,1338,1338,1338,NaN,,,2.94891428,2.94891428,NaN
NBL_310_M0_M1,IL-16,C02,7,2,,1163,1163,1163,1163,NaN,,,33.22649957,33.22649957,NaN
NBL_310_M0_M1,IL-17,C02,8,2,,3218,3218,3218,3218,NaN,,,34.07863036,34.07863036,NaN
NBL_310_M0_M1,IL-1α,C02,2,2,,2121,2121,2121,2121,NaN,,,6.869932822,6.869932822,NaN
NBL_310_M0_M1,IL-5,C02,3,2,,520,520,520,520,NaN,,,0.172904748,0.172904748,NaN
NBL_310_M0_M1,IL-7,C02,4,2,,1264,1264,1264,1264,NaN,,,4.684091751,4.684091751,NaN
NBL_310_M0_M1,TNF-β,C02,9,2,,12101,12101,12101,12101,NaN,,,63.02008186,63.02008186,NaN
NBL_310_M0_M1,VEGF,C02,10,2,,8982,8982,8982,8982,NaN,,,87.59703853,87.59703853,NaN
NBL_310_M0_M1,IFN-γ,C02,1,2,,1664039,1664039,1664039,1664039,NaN,,,36050.18224,36050.18224,NaN
NBL_310_M0_M1,IL-10,C02,7,2,,288480,288480,288480,288480,NaN,,,780.9544915,780.9544915,NaN
NBL_310_M0_M1,IL-12p70,C02,8,2,,25055,25055,25055,25055,NaN,,,93.83990442,93.83990442,NaN
NBL_310_M0_M1,IL-13,C02,9,2,,12400,12400,12400,12400,NaN,,,60.64677279,60.64677279,NaN
NBL_310_M0_M1,IL-1β,C02,2,2,,23662,23662,23662,23662,NaN,,,21.34230717,21.34230717,NaN
NBL_310_M0_M1,IL-2,C02,3,2,,2374,2374,2374,2374,NaN,,,4.079777995,4.079777995,NaN
NBL_310_M0_M1,IL-4,C02,4,2,,14332,14332,14332,14332,NaN,,,12.52122244,12.52122244,NaN
NBL_310_M0_M1,IL-6,C02,5,2,,1477552,1477552,1477552,1477552,NaN,,,5888.112597,5888.112597,NaN
NBL_310_M0_M1,IL-8,C02,6,2,,1561546,1561546,1561546,1561546,NaN,,,6790.660146,6790.660146,NaN
NBL_310_M0_M1,TNF-α,C02,10,2,,1785758,1785758,1785758,1785758,NaN,,,7885.96677,7885.96677,NaN
NBL_310_M0_M1+PM,Eotaxin,G02,1,4,,9134,9134,9134,9134,NaN,,,323.3231775,323.3231775,NaN
NBL_310_M0_M1+PM,Eotaxin-3,G02,3,4,,670,670,670,670,NaN,,,30.99083844,30.99083844,NaN
NBL_310_M0_M1+PM,IL-8,G02,7,4,,488407,488407,488407,488407,NaN,,,411271.9815,411271.9815,NaN
NBL_310_M0_M1+PM,IP-10,G02,5,4,,1410531,1410531,1410531,1410531,NaN,,,323782.2744,NaN,NaN
NBL_310_M0_M1+PM,MCP-1,G02,8,4,,1761763,1761763,1761763,1761763,NaN,,,9722.154246,9722.154246,NaN
NBL_310_M0_M1+PM,MCP-4,G02,10,4,,2684,2684,2684,2684,NaN,,,57.32626321,57.32626321,NaN
NBL_310_M0_M1+PM,MDC,G02,9,4,,9273,9273,9273,9273,NaN,,,521.1469458,521.1469458,NaN
NBL_310_M0_M1+PM,MIP-1α,G02,6,4,,1540531,1540531,1540531,1540531,NaN,,,8277.565249,8277.565249,NaN
NBL_310_M0_M1+PM,MIP-1β,G02,2,4,,1649893,1649893,1649893,1649893,NaN,,,7040.629256,7040.629256,NaN
NBL_310_M0_M1+PM,TARC,G02,4,4,,23333,23333,23333,23333,NaN,,,173.5022177,173.5022177,NaN
NBL_310_M0_M1+PM,GM-CSF,G02,1,2,,14332,14332,14332,14332,NaN,,,81.07016095,81.07016095,NaN
NBL_310_M0_M1+PM,IL-12p40,G02,5,2,,127558,127558,127558,127558,NaN,,,2069.552197,2069.552197,NaN
NBL_310_M0_M1+PM,IL-15,G02,6,2,,1298,1298,1298,1298,NaN,,,2.830674412,2.830674412,NaN
NBL_310_M0_M1+PM,IL-16,G02,7,2,,1102,1102,1102,1102,NaN,,,31.43857223,31.43857223,NaN
NBL_310_M0_M1+PM,IL-17,G02,8,2,,1812,1812,1812,1812,NaN,,,16.21256236,16.21256236,NaN
NBL_310_M0_M1+PM,IL-1α,G02,2,2,,7187,7187,7187,7187,NaN,,,33.47783821,33.47783821,NaN
NBL_310_M0_M1+PM,IL-5,G02,3,2,,477,477,477,477,NaN,,,0.095520137,0.095520137,NaN
NBL_310_M0_M1+PM,IL-7,G02,4,2,,565,565,565,565,NaN,,,1.403123525,1.403123525,NaN
NBL_310_M0_M1+PM,TNF-β,G02,9,2,,7448,7448,7448,7448,NaN,,,36.46094283,36.46094283,NaN
NBL_310_M0_M1+PM,VEGF,G02,10,2,,21520,21520,21520,21520,NaN,,,201.8914306,201.8914306,NaN
NBL_310_M0_M1+PM,IFN-γ,G02,1,2,,1472611,1472611,1472611,1472611,NaN,,,31516.99946,31516.99946,NaN
NBL_310_M0_M1+PM,IL-10,G02,7,2,,194933,194933,194933,194933,NaN,,,498.9444612,498.9444612,NaN
NBL_310_M0_M1+PM,IL-12p70,G02,8,2,,8317,8317,8317,8317,NaN,,,25.68582252,25.68582252,NaN
NBL_310_M0_M1+PM,IL-13,G02,9,2,,16535,16535,16535,16535,NaN,,,75.85030021,75.85030021,NaN
NBL_310_M0_M1+PM,IL-1β,G02,2,2,,24908,24908,24908,24908,NaN,,,22.76920433,22.76920433,NaN
NBL_310_M0_M1+PM,IL-2,G02,3,2,,2743,2743,2743,2743,NaN,,,5.020399927,5.020399927,NaN
NBL_310_M0_M1+PM,IL-4,G02,4,2,,14193,14193,14193,14193,NaN,,,12.38084876,12.38084876,NaN
NBL_310_M0_M1+PM,IL-6,G02,5,2,,1498432,1498432,1498432,1498432,NaN,,,5974.878078,5974.878078,NaN
NBL_310_M0_M1+PM,IL-8,G02,6,2,,1569192,1569192,1569192,1569192,NaN,,,6829.369389,6829.369389,NaN
NBL_310_M0_M1+PM,TNF-α,G02,10,2,,1757531,1757531,1757531,1757531,NaN,,,7755.530072,7755.530072,NaN
NBL_310_M0_PM,Eotaxin,E02,1,4,,1886,1886,1886,1886,NaN,,,90.6247784,90.6247784,NaN
NBL_310_M0_PM,Eotaxin-3,E02,3,4,,696,696,696,696,NaN,,,32.60820479,32.60820479,NaN
NBL_310_M0_PM,IL-8,E02,7,4,,453680,453680,453680,453680,NaN,,,387049.9815,387049.9815,NaN
NBL_310_M0_PM,IP-10,E02,5,4,,41926,41926,41926,41926,NaN,,,243.805726,243.805726,NaN
NBL_310_M0_PM,MCP-1,E02,8,4,,1780370,1780370,1780370,1780370,NaN,,,9825.402459,9825.402459,NaN
NBL_310_M0_PM,MCP-4,E02,10,4,,12882,12882,12882,12882,NaN,,,180.2634171,180.2634171,NaN
NBL_310_M0_PM,MDC,E02,9,4,,21373,21373,21373,21373,NaN,,,1169.098784,1169.098784,NaN
NBL_310_M0_PM,MIP-1α,E02,6,4,,1515796,1515796,1515796,1515796,NaN,,,8191.377783,8191.377783,NaN
NBL_310_M0_PM,MIP-1β,E02,2,4,,1604794,1604794,1604794,1604794,NaN,,,6886.269107,6886.269107,NaN
NBL_310_M0_PM,TARC,E02,4,4,,23654,23654,23654,23654,NaN,,,176.2313459,176.2313459,NaN
NBL_310_M0_PM,GM-CSF,E02,1,2,,52672,52672,52672,52672,NaN,,,388.7155243,388.7155243,NaN
NBL_310_M0_PM,IL-12p40,E02,5,2,,8763,8763,8763,8763,NaN,,,71.61624119,71.61624119,NaN
NBL_310_M0_PM,IL-15,E02,6,2,,555,555,555,555,NaN,,,0.818362245,0.818362245,NaN
NBL_310_M0_PM,IL-16,E02,7,2,,1368,1368,1368,1368,NaN,,,39.1176848,39.1176848,NaN
NBL_310_M0_PM,IL-17,E02,8,2,,321,321,321,321,NaN,,,0.989539111,0.989539111,NaN
NBL_310_M0_PM,IL-1α,E02,2,2,,101726,101726,101726,101726,NaN,,,691.4394409,691.4394409,NaN
NBL_310_M0_PM,IL-5,E02,3,2,,415,415,415,415,NaN,,,0.002391776,0.002391776,NaN
NBL_310_M0_PM,IL-7,E02,4,2,,233,233,233,233,NaN,,,0.143764515,0.143764515,NaN
NBL_310_M0_PM,TNF-β,E02,9,2,,686,686,686,686,NaN,,,1.325955943,1.325955943,NaN
NBL_310_M0_PM,VEGF,E02,10,2,,174893,174893,174893,174893,NaN,,,1431.816125,1431.816125,NaN
NBL_310_M0_PM,IFN-γ,E02,1,2,,698,698,698,698,NaN,,,2.399075362,2.399075362,NaN
NBL_310_M0_PM,IL-10,E02,7,2,,338770,338770,338770,338770,NaN,,,938.362822,938.362822,NaN
NBL_310_M0_PM,IL-12p70,E02,8,2,,1384,1384,1384,1384,NaN,,,2.347363305,2.347363305,NaN
NBL_310_M0_PM,IL-13,E02,9,2,,7738,7738,7738,7738,NaN,,,41.88940584,41.88940584,NaN
NBL_310_M0_PM,IL-1β,E02,2,2,,47977,47977,47977,47977,NaN,,,50.35859052,50.35859052,NaN
NBL_310_M0_PM,IL-2,E02,3,2,,1410,1410,1410,1410,NaN,,,1.76277336,1.76277336,NaN
NBL_310_M0_PM,IL-4,E02,4,2,,2946,2946,2946,2946,NaN,,,1.939037181,1.939037181,NaN
NBL_310_M0_PM,IL-6,E02,5,2,,309197,309197,309197,309197,NaN,,,1154.68175,1154.68175,NaN
NBL_310_M0_PM,IL-8,E02,6,2,,1512945,1512945,1512945,1512945,NaN,,,6545.349629,6545.349629,NaN
NBL_310_M0_PM,TNF-α,E02,10,2,,630484,630484,630484,630484,NaN,,,2656.47675,2656.47675,NaN
NBL_310_M0_Veh,Eotaxin,A02,1,4,,1496,1496,1496,1496,NaN,,,74.22796931,74.22796931,NaN
NBL_310_M0_Veh,Eotaxin-3,A02,3,4,,200,200,200,200,NaN,,,4.263315252,4.263315252,NaN
NBL_310_M0_Veh,IL-8,A02,7,4,,4654,4654,4654,4654,NaN,,,8483.646762,8483.646762,NaN
NBL_310_M0_Veh,IP-10,A02,5,4,,65106,65106,65106,65106,NaN,,,393.4917643,393.4917643,NaN
NBL_310_M0_Veh,MCP-1,A02,8,4,,1763398,1763398,1763398,1763398,NaN,,,9731.226394,9731.226394,NaN
NBL_310_M0_Veh,MCP-4,A02,10,4,,14234,14234,14234,14234,NaN,,,193.7966974,193.7966974,NaN
NBL_310_M0_Veh,MDC,A02,9,4,,15559,15559,15559,15559,NaN,,,862.1270694,862.1270694,NaN
NBL_310_M0_Veh,MIP-1α,A02,6,4,,6283,6283,6283,6283,NaN,,,235.7339189,235.7339189,NaN
NBL_310_M0_Veh,MIP-1β,A02,2,4,,115495,115495,115495,115495,NaN,,,844.481748,844.481748,NaN
NBL_310_M0_Veh,TARC,A02,4,4,,5483,5483,5483,5483,NaN,,,29.24685451,29.24685451,NaN
NBL_310_M0_Veh,GM-CSF,A02,1,2,,292,292,292,292,NaN,,,0.24202635,0.24202635,NaN
NBL_310_M0_Veh,IL-12p40,A02,5,2,,361,361,361,361,NaN,,,0.434806435,0.434806435,NaN
NBL_310_M0_Veh,IL-15,A02,6,2,,165,165,165,165,NaN,,,0.021414449,0.021414449,NaN
NBL_310_M0_Veh,IL-16,A02,7,2,,697,697,697,697,NaN,,,19.01607708,19.01607708,NaN
NBL_310_M0_Veh,IL-17,A02,8,2,,136,136,136,136,NaN,,,0.002907354,NaN,NaN
NBL_310_M0_Veh,IL-1α,A02,2,2,,520,520,520,520,NaN,,,0.021960782,0.021960782,NaN
NBL_310_M0_Veh,IL-5,A02,3,2,,369,369,369,369,NaN,,,0.000257824,NaN,NaN
NBL_310_M0_Veh,IL-7,A02,4,2,,213,213,213,213,NaN,,,0.084861125,0.084861125,NaN
NBL_310_M0_Veh,TNF-β,A02,9,2,,317,317,317,317,NaN,,,0.001080615,NaN,NaN
NBL_310_M0_Veh,VEGF,A02,10,2,,2769,2769,2769,2769,NaN,,,26.59947593,26.59947593,NaN
NBL_310_M0_Veh,IFN-γ,A02,1,2,,550,550,550,550,NaN,,,0.917147276,0.917147276,NaN
NBL_310_M0_Veh,IL-10,A02,7,2,,1319,1319,1319,1319,NaN,,,1.072839729,1.072839729,NaN
NBL_310_M0_Veh,IL-12p70,A02,8,2,,1197,1197,1197,1197,NaN,,,1.837610585,1.837610585,NaN
NBL_310_M0_Veh,IL-13,A02,9,2,,6719,6719,6719,6719,NaN,,,37.4524838,37.4524838,NaN
NBL_310_M0_Veh,IL-1β,A02,2,2,,9852,9852,9852,9852,NaN,,,6.267043426,6.267043426,NaN
NBL_310_M0_Veh,IL-2,A02,3,2,,1093,1093,1093,1093,NaN,,,1.0650011,1.0650011,NaN
NBL_310_M0_Veh,IL-4,A02,4,2,,832,832,832,832,NaN,,,0.370696347,0.370696347,NaN
NBL_310_M0_Veh,IL-6,A02,5,2,,7670,7670,7670,7670,NaN,,,23.7648051,23.7648051,NaN
NBL_310_M0_Veh,IL-8,A02,6,2,,1489655,1489655,1489655,1489655,NaN,,,6428.254823,6428.254823,NaN
NBL_310_M0_Veh,TNF-α,A02,10,2,,7025,7025,7025,7025,NaN,,,22.86934419,22.86934419,NaN
NBL_310_M2_M1,Eotaxin,D02,1,4,,11561,11561,11561,11561,NaN,,,388.8824676,388.8824676,NaN
NBL_310_M2_M1,Eotaxin-3,D02,3,4,,1290,1290,1290,1290,NaN,,,71.75760404,71.75760404,NaN
NBL_310_M2_M1,IL-8,D02,7,4,,142334,142334,142334,142334,NaN,,,149071.9641,149071.9641,NaN
NBL_310_M2_M1,IP-10,D02,5,4,,1461362,1461362,1461362,1461362,NaN,,,323782.2744,NaN,NaN
NBL_310_M2_M1,MCP-1,D02,8,4,,1793623,1793623,1793623,1793623,NaN,,,9898.94629,9898.94629,NaN
NBL_310_M2_M1,MCP-4,D02,10,4,,414811,414811,414811,414811,NaN,,,23646.33671,NaN,NaN
NBL_310_M2_M1,MDC,D02,9,4,,80790,80790,80790,80790,NaN,,,4115.516652,4115.516652,NaN
NBL_310_M2_M1,MIP-1α,D02,6,4,,1516888,1516888,1516888,1516888,NaN,,,8195.192935,8195.192935,NaN
NBL_310_M2_M1,MIP-1β,D02,2,4,,1613733,1613733,1613733,1613733,NaN,,,6916.930978,6916.930978,NaN
NBL_310_M2_M1,TARC,D02,4,4,,95872,95872,95872,95872,NaN,,,838.377789,838.377789,NaN
NBL_310_M2_M1,GM-CSF,D02,1,2,,6200,6200,6200,6200,NaN,,,29.16604974,29.16604974,NaN
NBL_310_M2_M1,IL-12p40,D02,5,2,,1268215,1268215,1268215,1268215,NaN,,,36285.271,36285.271,NaN
NBL_310_M2_M1,IL-15,D02,6,2,,1722,1722,1722,1722,NaN,,,4.121699858,4.121699858,NaN
NBL_310_M2_M1,IL-16,D02,7,2,,1458,1458,1458,1458,NaN,,,41.65371439,41.65371439,NaN
NBL_310_M2_M1,IL-17,D02,8,2,,13438,13438,13438,13438,NaN,,,200.5951093,200.5951093,NaN
NBL_310_M2_M1,IL-1α,D02,2,2,,6697,6697,6697,6697,NaN,,,30.75325274,30.75325274,NaN
NBL_310_M2_M1,IL-5,D02,3,2,,1714,1714,1714,1714,NaN,,,3.151117889,3.151117889,NaN
NBL_310_M2_M1,IL-7,D02,4,2,,4682,4682,4682,4682,NaN,,,24.68447609,24.68447609,NaN
NBL_310_M2_M1,TNF-β,D02,9,2,,39113,39113,39113,39113,NaN,,,230.1967005,230.1967005,NaN
NBL_310_M2_M1,VEGF,D02,10,2,,16949,16949,16949,16949,NaN,,,161.023191,161.023191,NaN
NBL_310_M2_M1,IFN-γ,D02,1,2,,1609492,1609492,1609492,1609492,NaN,,,34752.58777,34752.58777,NaN
NBL_310_M2_M1,IL-10,D02,7,2,,584244,584244,584244,584244,NaN,,,1749.000249,1749.000249,NaN
NBL_310_M2_M1,IL-12p70,D02,8,2,,108305,108305,108305,108305,NaN,,,504.7193222,504.7193222,NaN
NBL_310_M2_M1,IL-13,D02,9,2,,14018,14018,14018,14018,NaN,,,66.72356215,66.72356215,NaN
NBL_310_M2_M1,IL-1β,D02,2,2,,32683,32683,32683,32683,NaN,,,31.84299358,31.84299358,NaN
NBL_310_M2_M1,IL-2,D02,3,2,,2829,2829,2829,2829,NaN,,,5.242985425,5.242985425,NaN
NBL_310_M2_M1,IL-4,D02,4,2,,77190,77190,77190,77190,NaN,,,86.68316099,86.68316099,NaN
NBL_310_M2_M1,IL-6,D02,5,2,,1542328,1542328,1542328,1542328,NaN,,,6157.460304,6157.460304,NaN
NBL_310_M2_M1,IL-8,D02,6,2,,1540043,1540043,1540043,1540043,NaN,,,6681.966409,6681.966409,NaN
NBL_310_M2_M1,TNF-α,D02,10,2,,1824984,1824984,1824984,1824984,NaN,,,8067.405683,8067.405683,NaN
NBL_310_M2_M1+PM,Eotaxin,H02,1,4,,10332,10332,10332,10332,NaN,,,356.1178354,356.1178354,NaN
NBL_310_M2_M1+PM,Eotaxin-3,H02,3,4,,1714,1714,1714,1714,NaN,,,101.5919396,101.5919396,NaN
NBL_310_M2_M1+PM,IL-8,H02,7,4,,561247,561247,561247,561247,NaN,,,461124.4634,461124.4634,NaN
NBL_310_M2_M1+PM,IP-10,H02,5,4,,1435085,1435085,1435085,1435085,NaN,,,323782.2744,NaN,NaN
NBL_310_M2_M1+PM,MCP-1,H02,8,4,,1775869,1775869,1775869,1775869,NaN,,,9800.426241,9800.426241,NaN
NBL_310_M2_M1+PM,MCP-4,H02,10,4,,359817,359817,359817,359817,NaN,,,23646.33671,NaN,NaN
NBL_310_M2_M1+PM,MDC,H02,9,4,,124538,124538,124538,124538,NaN,,,6180.428104,6180.428104,NaN
NBL_310_M2_M1+PM,MIP-1α,H02,6,4,,1526845,1526845,1526845,1526845,NaN,,,8229.936559,8229.936559,NaN
NBL_310_M2_M1+PM,MIP-1β,H02,2,4,,1652901,1652901,1652901,1652901,NaN,,,7050.895295,7050.895295,NaN
NBL_310_M2_M1+PM,TARC,H02,4,4,,220954,220954,220954,220954,NaN,,,2088.649394,2088.649394,NaN
NBL_310_M2_M1+PM,GM-CSF,H02,1,2,,32285,32285,32285,32285,NaN,,,215.9196983,215.9196983,NaN
NBL_310_M2_M1+PM,IL-12p40,H02,5,2,,504136,504136,504136,504136,NaN,,,11481.72621,11481.72621,NaN
NBL_310_M2_M1+PM,IL-15,H02,6,2,,2076,2076,2076,2076,NaN,,,5.255334517,5.255334517,NaN
NBL_310_M2_M1+PM,IL-16,H02,7,2,,1276,1276,1276,1276,NaN,,,36.4947967,36.4947967,NaN
NBL_310_M2_M1+PM,IL-17,H02,8,2,,5799,5799,5799,5799,NaN,,,71.32833802,71.32833802,NaN
NBL_310_M2_M1+PM,IL-1α,H02,2,2,,9322,9322,9322,9322,NaN,,,45.59886986,45.59886986,NaN
NBL_310_M2_M1+PM,IL-5,H02,3,2,,951,951,951,951,NaN,,,1.127518689,1.127518689,NaN
NBL_310_M2_M1+PM,IL-7,H02,4,2,,2011,2011,2011,2011,NaN,,,8.634434598,8.634434598,NaN
NBL_310_M2_M1+PM,TNF-β,H02,9,2,,28523,28523,28523,28523,NaN,,,162.8084973,162.8084973,NaN
NBL_310_M2_M1+PM,VEGF,H02,10,2,,19576,19576,19576,19576,NaN,,,184.5977032,184.5977032,NaN
NBL_310_M2_M1+PM,IFN-γ,H02,1,2,,1368681,1368681,1368681,1368681,NaN,,,29081.02297,29081.02297,NaN
NBL_310_M2_M1+PM,IL-10,H02,7,2,,300109,300109,300109,300109,NaN,,,817.0307885,817.0307885,NaN
NBL_310_M2_M1+PM,IL-12p70,H02,8,2,,40433,40433,40433,40433,NaN,,,163.0516049,163.0516049,NaN
NBL_310_M2_M1+PM,IL-13,H02,9,2,,14776,14776,14776,14776,NaN,,,69.51104346,69.51104346,NaN
NBL_310_M2_M1+PM,IL-1β,H02,2,2,,26416,26416,26416,26416,NaN,,,24.50700928,24.50700928,NaN
NBL_310_M2_M1+PM,IL-2,H02,3,2,,3853,3853,3853,3853,NaN,,,7.97541467,7.97541467,NaN
NBL_310_M2_M1+PM,IL-4,H02,4,2,,110424,110424,110424,110424,NaN,,,130.5833232,130.5833232,NaN
NBL_310_M2_M1+PM,IL-6,H02,5,2,,1517594,1517594,1517594,1517594,NaN,,,6054.552032,6054.552032,NaN
NBL_310_M2_M1+PM,IL-8,H02,6,2,,1536926,1536926,1536926,1536926,NaN,,,6666.231355,6666.231355,NaN
NBL_310_M2_M1+PM,TNF-α,H02,10,2,,1852425,1852425,1852425,1852425,NaN,,,8194.453416,8194.453416,NaN
NBL_310_M2_PM,Eotaxin,F02,1,4,,1608,1608,1608,1608,NaN,,,79.04300954,79.04300954,NaN
NBL_310_M2_PM,Eotaxin-3,F02,3,4,,1311,1311,1311,1311,NaN,,,73.20394867,73.20394867,NaN
NBL_310_M2_PM,IL-8,F02,7,4,,422269,422269,422269,422269,NaN,,,364857.6071,364857.6071,NaN
NBL_310_M2_PM,IP-10,F02,5,4,,29550,29550,29550,29550,NaN,,,167.0692099,167.0692099,NaN
NBL_310_M2_PM,MCP-1,F02,8,4,,1855990,1855990,1855990,1855990,NaN,,,10245.08304,10245.08304,NaN
NBL_310_M2_PM,MCP-4,F02,10,4,,1022104,1022104,1022104,1022104,NaN,,,23646.33671,NaN,NaN
NBL_310_M2_PM,MDC,F02,9,4,,746880,746880,746880,746880,NaN,,,33112.93802,33112.93802,NaN
NBL_310_M2_PM,MIP-1α,F02,6,4,,1511912,1511912,1511912,1511912,NaN,,,8177.800477,8177.800477,NaN
NBL_310_M2_PM,MIP-1β,F02,2,4,,1636450,1636450,1636450,1636450,NaN,,,6994.704865,6994.704865,NaN
NBL_310_M2_PM,TARC,F02,4,4,,911543,911543,911543,911543,NaN,,,9754.259544,9754.259544,NaN
NBL_310_M2_PM,GM-CSF,F02,1,2,,43893,43893,43893,43893,NaN,,,312.3066468,312.3066468,NaN
NBL_310_M2_PM,IL-12p40,F02,5,2,,20361,20361,20361,20361,NaN,,,208.3121074,208.3121074,NaN
NBL_310_M2_PM,IL-15,F02,6,2,,858,858,858,858,NaN,,,1.58999481,1.58999481,NaN
NBL_310_M2_PM,IL-16,F02,7,2,,1870,1870,1870,1870,NaN,,,52.94624572,52.94624572,NaN
NBL_310_M2_PM,IL-17,F02,8,2,,587,587,587,587,NaN,,,3.179398159,3.179398159,NaN
NBL_310_M2_PM,IL-1α,F02,2,2,,60734,60734,60734,60734,NaN,,,387.7817281,387.7817281,NaN
NBL_310_M2_PM,IL-5,F02,3,2,,408,408,408,408,NaN,,,0.000257824,NaN,NaN
NBL_310_M2_PM,IL-7,F02,4,2,,247,247,247,247,NaN,,,0.187317833,0.187317833,NaN
NBL_310_M2_PM,TNF-β,F02,9,2,,3379,3379,3379,3379,NaN,,,14.46558898,14.46558898,NaN
NBL_310_M2_PM,VEGF,F02,10,2,,214909,214909,214909,214909,NaN,,,1734.168509,1734.168509,NaN
NBL_310_M2_PM,IFN-γ,F02,1,2,,624,624,624,624,NaN,,,1.643408952,1.643408952,NaN
NBL_310_M2_PM,IL-10,F02,7,2,,328011,328011,328011,328011,NaN,,,904.3894194,904.3894194,NaN
NBL_310_M2_PM,IL-12p70,F02,8,2,,1235,1235,1235,1235,NaN,,,1.939942646,1.939942646,NaN
NBL_310_M2_PM,IL-13,F02,9,2,,8455,8455,8455,8455,NaN,,,44.92461818,44.92461818,NaN
NBL_310_M2_PM,IL-1β,F02,2,2,,26267,26267,26267,26267,NaN,,,24.33479152,24.33479152,NaN
NBL_310_M2_PM,IL-2,F02,3,2,,1490,1490,1490,1490,NaN,,,1.945165163,1.945165163,NaN
NBL_310_M2_PM,IL-4,F02,4,2,,54178,54178,54178,54178,NaN,,,57.79072596,57.79072596,NaN
NBL_310_M2_PM,IL-6,F02,5,2,,215104,215104,215104,215104,NaN,,,791.3165738,791.3165738,NaN
NBL_310_M2_PM,IL-8,F02,6,2,,1492175,1492175,1492175,1492175,NaN,,,6440.910035,6440.910035,NaN
NBL_310_M2_PM,TNF-α,F02,10,2,,1096444,1096444,1096444,1096444,NaN,,,4734.836122,4734.836122,NaN
NBL_310_M2_Veh,Eotaxin,B02,1,4,,373,373,373,373,NaN,,,16.40759736,16.40759736,NaN
NBL_310_M2_Veh,Eotaxin-3,B02,3,4,,260,260,260,260,NaN,,,7.281340133,7.281340133,NaN
NBL_310_M2_Veh,IL-8,B02,7,4,,1157,1157,1157,1157,NaN,,,2199.939254,2199.939254,NaN
NBL_310_M2_Veh,IP-10,B02,5,4,,5801,5801,5801,5801,NaN,,,26.68649864,26.68649864,NaN
NBL_310_M2_Veh,MCP-1,B02,8,4,,1709677,1709677,1709677,1709677,NaN,,,9433.173257,9433.173257,NaN
NBL_310_M2_Veh,MCP-4,B02,10,4,,264264,264264,264264,264264,NaN,,,11823.16835,11823.16835,NaN
NBL_310_M2_Veh,MDC,B02,9,4,,143265,143265,143265,143265,NaN,,,7048.83068,7048.83068,NaN
NBL_310_M2_Veh,MIP-1α,B02,6,4,,2367,2367,2367,2367,NaN,,,119.6517989,119.6517989,NaN
NBL_310_M2_Veh,MIP-1β,B02,2,4,,93930,93930,93930,93930,NaN,,,716.1256384,716.1256384,NaN
NBL_310_M2_Veh,TARC,B02,4,4,,11461,11461,11461,11461,NaN,,,75.41030471,75.41030471,NaN
NBL_310_M2_Veh,GM-CSF,B02,1,2,,214,214,214,214,NaN,,,0.054365995,0.054365995,NaN
NBL_310_M2_Veh,IL-12p40,B02,5,2,,851,851,851,851,NaN,,,2.797113123,2.797113123,NaN
NBL_310_M2_Veh,IL-15,B02,6,2,,138,138,138,138,NaN,,,0.001422042,NaN,NaN
NBL_310_M2_Veh,IL-16,B02,7,2,,865,865,865,865,NaN,,,24.30418088,24.30418088,NaN
NBL_310_M2_Veh,IL-17,B02,8,2,,139,139,139,139,NaN,,,0.002907354,NaN,NaN
NBL_310_M2_Veh,IL-1α,B02,2,2,,496,496,496,496,NaN,,,0.007095829,NaN,NaN
